-3.95582,5.46032,1.46
-3.95499,5.46032,1.46
-3.95415,5.46032,1.46
-3.95332,5.46032,1.46
-3.96832,5.45948,4.35
-3.96749,5.45948,4.35
-3.96665,5.45948,1.46
-3.96582,5.45948,1.46
-3.96499,5.45948,1.46
-3.96415,5.45948,1.46
-3.96332,5.45948,1.46
-3.96249,5.45948,1.46
-3.96165,5.45948,1.46
-3.96082,5.45948,1.46
-3.95999,5.45948,1.46
-3.95915,5.45948,1.46
-3.95832,5.45948,1.46
-3.95749,5.45948,1.46
-3.95665,5.45948,1.46
-3.95582,5.45948,1.46
-3.95499,5.45948,1.46
-3.95415,5.45948,1.46
-3.95332,5.45948,1.46
-3.95249,5.45948,1.46
-3.98082,5.45865,4.35
-3.97999,5.45865,4.35
-3.97915,5.45865,4.35
-3.97832,5.45865,4.35
-3.97749,5.45865,4.35
-3.97665,5.45865,4.35
-3.97582,5.45865,4.35
-3.97499,5.45865,4.35
-3.97415,5.45865,4.35
-3.97332,5.45865,4.35
-3.97249,5.45865,4.35
-3.97165,5.45865,4.35
-3.97082,5.45865,4.35
-3.96999,5.45865,4.35
-3.96915,5.45865,4.35
-3.96832,5.45865,4.35
-3.96749,5.45865,4.35
-3.96665,5.45865,4.35
-3.96582,5.45865,1.46
-3.96499,5.45865,1.46
-3.96415,5.45865,1.46
-3.96332,5.45865,1.46
-3.96249,5.45865,1.46
-3.96165,5.45865,1.46
-3.96082,5.45865,1.46
-3.95999,5.45865,1.46
-3.95915,5.45865,1.46
-3.95832,5.45865,1.46
-3.95749,5.45865,1.46
-3.95665,5.45865,1.46
-3.95582,5.45865,1.46
-3.95499,5.45865,1.46
-3.95415,5.45865,1.46
-3.95332,5.45865,1.46
-3.95249,5.45865,1.46
-3.95165,5.45865,1.46
-3.99332,5.45782,4.35
-3.99249,5.45782,4.35
-3.99165,5.45782,4.35
-3.99082,5.45782,4.35
-3.98999,5.45782,4.35
-3.98915,5.45782,4.35
-3.98832,5.45782,4.35
-3.98749,5.45782,4.35
-3.98665,5.45782,4.35
-3.98582,5.45782,4.35
-3.98499,5.45782,4.35
-3.98415,5.45782,4.35
-3.98332,5.45782,4.35
-3.98249,5.45782,4.35
-3.98165,5.45782,4.35
-3.98082,5.45782,4.35
-3.97999,5.45782,4.35
-3.97915,5.45782,4.35
-3.97832,5.45782,4.35
-3.97749,5.45782,4.35
-3.97665,5.45782,4.35
-3.97582,5.45782,4.35
-3.97499,5.45782,4.35
-3.97415,5.45782,4.35
-3.97332,5.45782,4.35
-3.97249,5.45782,4.35
-3.97165,5.45782,4.35
-3.97082,5.45782,4.35
-3.96999,5.45782,4.35
-3.96915,5.45782,4.35
-3.96832,5.45782,4.35
-3.96749,5.45782,4.35
-3.96665,5.45782,4.35
-3.96582,5.45782,4.35
-3.96499,5.45782,1.46
-3.96415,5.45782,1.46
-3.96332,5.45782,1.46
-3.96249,5.45782,1.46
-3.96165,5.45782,1.46
-3.96082,5.45782,1.46
-3.95999,5.45782,1.46
-3.95915,5.45782,1.46
-3.95832,5.45782,1.46
-3.95749,5.45782,1.46
-3.95665,5.45782,1.46
-3.95582,5.45782,1.46
-3.95499,5.45782,1.46
-3.95415,5.45782,1.46
-3.95332,5.45782,1.46
-3.95249,5.45782,1.46
-3.95165,5.45782,1.46
-3.95082,5.45782,1.46
-4.00665,5.45698,164.62
-4.00582,5.45698,4.35
-4.00499,5.45698,4.35
-4.00415,5.45698,4.35
-4.00332,5.45698,4.35
-4.00249,5.45698,4.35
-4.00165,5.45698,4.35
-4.00082,5.45698,4.35
-3.99999,5.45698,4.35
-3.99915,5.45698,4.35
-3.99832,5.45698,4.35
-3.99749,5.45698,4.35
-3.99665,5.45698,4.35
-3.99582,5.45698,4.35
-3.99499,5.45698,4.35
-3.99415,5.45698,4.35
-3.99332,5.45698,4.35
-3.99249,5.45698,4.35
-3.99165,5.45698,4.35
-3.99082,5.45698,4.35
-3.98999,5.45698,4.35
-3.98915,5.45698,4.35
-3.98832,5.45698,4.35
-3.98749,5.45698,4.35
-3.98665,5.45698,4.35
-3.98582,5.45698,4.35
-3.98499,5.45698,4.35
-3.98415,5.45698,4.35
-3.98332,5.45698,4.35
-3.98249,5.45698,4.35
-3.98165,5.45698,4.35
-3.98082,5.45698,4.35
-3.97999,5.45698,4.35
-3.97915,5.45698,4.35
-3.97832,5.45698,4.35
-3.97749,5.45698,4.35
-3.97665,5.45698,4.35
-3.97582,5.45698,4.35
-3.97499,5.45698,4.35
-3.97415,5.45698,4.35
-3.97332,5.45698,4.35
-3.97249,5.45698,4.35
-3.97165,5.45698,4.35
-3.97082,5.45698,4.35
-3.96999,5.45698,4.35
-3.96915,5.45698,4.35
-3.96832,5.45698,4.35
-3.96749,5.45698,4.35
-3.96665,5.45698,4.35
-3.96582,5.45698,4.35
-3.96499,5.45698,4.35
-3.96415,5.45698,1.46
-3.96332,5.45698,1.46
-3.96249,5.45698,1.46
-3.96165,5.45698,1.46
-3.96082,5.45698,1.46
-3.95999,5.45698,1.46
-3.95915,5.45698,1.46
-3.95832,5.45698,1.46
-3.95749,5.45698,1.46
-3.95665,5.45698,1.46
-3.95582,5.45698,1.46
-3.95499,5.45698,1.46
-3.95415,5.45698,1.46
-3.95332,5.45698,1.46
-3.95249,5.45698,1.46
-3.95165,5.45698,1.46
-3.95082,5.45698,1.46
-3.94999,5.45698,1.46
-4.01915,5.45615,164.62
-4.01832,5.45615,164.62
-4.01749,5.45615,164.62
-4.01665,5.45615,164.62
-4.01582,5.45615,164.62
-4.01499,5.45615,164.62
-4.01415,5.45615,164.62
-4.01332,5.45615,164.62
-4.01249,5.45615,164.62
-4.01165,5.45615,164.62
-4.01082,5.45615,164.62
-4.00999,5.45615,164.62
-4.00915,5.45615,164.62
-4.00832,5.45615,164.62
-4.00749,5.45615,164.62
-4.00665,5.45615,164.62
-4.00582,5.45615,164.62
-4.00499,5.45615,4.35
-4.00415,5.45615,4.35
-4.00332,5.45615,4.35
-4.00249,5.45615,4.35
-4.00165,5.45615,4.35
-4.00082,5.45615,4.35
-3.99999,5.45615,4.35
-3.99915,5.45615,4.35
-3.99832,5.45615,4.35
-3.99749,5.45615,4.35
-3.99665,5.45615,4.35
-3.99582,5.45615,4.35
-3.99499,5.45615,4.35
-3.99415,5.45615,4.35
-3.99332,5.45615,4.35
-3.99249,5.45615,4.35
-3.99165,5.45615,4.35
-3.99082,5.45615,4.35
-3.98999,5.45615,4.35
-3.98915,5.45615,4.35
-3.98832,5.45615,4.35
-3.98749,5.45615,4.35
-3.98665,5.45615,4.35
-3.98582,5.45615,4.35
-3.98499,5.45615,4.35
-3.98415,5.45615,4.35
-3.98332,5.45615,4.35
-3.98249,5.45615,4.35
-3.98165,5.45615,4.35
-3.98082,5.45615,4.35
-3.97999,5.45615,4.35
-3.97915,5.45615,4.35
-3.97832,5.45615,4.35
-3.97749,5.45615,4.35
-3.97665,5.45615,4.35
-3.97582,5.45615,4.35
-3.97499,5.45615,4.35
-3.97415,5.45615,4.35
-3.97332,5.45615,4.35
-3.97249,5.45615,4.35
-3.97165,5.45615,4.35
-3.97082,5.45615,4.35
-3.96999,5.45615,4.35
-3.96915,5.45615,4.35
-3.96832,5.45615,4.35
-3.96749,5.45615,4.35
-3.96665,5.45615,4.35
-3.96582,5.45615,4.35
-3.96499,5.45615,4.35
-3.96415,5.45615,4.35
-3.96332,5.45615,1.46
-3.96249,5.45615,1.46
-3.96165,5.45615,1.46
-3.96082,5.45615,1.46
-3.95999,5.45615,1.46
-3.95915,5.45615,1.46
-3.95832,5.45615,1.46
-3.95749,5.45615,1.46
-3.95665,5.45615,1.46
-3.95582,5.45615,1.46
-3.95499,5.45615,1.46
-3.95415,5.45615,1.46
-3.95332,5.45615,1.46
-3.95249,5.45615,1.46
-3.95165,5.45615,1.46
-3.95082,5.45615,1.46
-3.94999,5.45615,1.46
-3.94915,5.45615,1.46
-4.03165,5.45532,164.62
-4.03082,5.45532,164.62
-4.02998,5.45532,164.62
-4.02915,5.45532,164.62
-4.02832,5.45532,164.62
-4.02748,5.45532,164.62
-4.02665,5.45532,164.62
-4.02582,5.45532,164.62
-4.02498,5.45532,164.62
-4.02415,5.45532,164.62
-4.02332,5.45532,164.62
-4.02248,5.45532,164.62
-4.02165,5.45532,164.62
-4.02082,5.45532,164.62
-4.01998,5.45532,164.62
-4.01915,5.45532,164.62
-4.01832,5.45532,164.62
-4.01749,5.45532,164.62
-4.01665,5.45532,164.62
-4.01582,5.45532,164.62
-4.01499,5.45532,164.62
-4.01415,5.45532,164.62
-4.01332,5.45532,164.62
-4.01249,5.45532,164.62
-4.01165,5.45532,164.62
-4.01082,5.45532,164.62
-4.00999,5.45532,164.62
-4.00915,5.45532,164.62
-4.00832,5.45532,164.62
-4.00749,5.45532,164.62
-4.00665,5.45532,164.62
-4.00582,5.45532,164.62
-4.00499,5.45532,4.35
-4.00415,5.45532,4.35
-4.00332,5.45532,4.35
-4.00249,5.45532,4.35
-4.00165,5.45532,4.35
-4.00082,5.45532,4.35
-3.99999,5.45532,4.35
-3.99915,5.45532,4.35
-3.99832,5.45532,4.35
-3.99749,5.45532,4.35
-3.99665,5.45532,4.35
-3.99582,5.45532,4.35
-3.99499,5.45532,4.35
-3.99415,5.45532,4.35
-3.99332,5.45532,4.35
-3.99249,5.45532,4.35
-3.99165,5.45532,4.35
-3.99082,5.45532,4.35
-3.98999,5.45532,4.35
-3.98915,5.45532,4.35
-3.98832,5.45532,4.35
-3.98749,5.45532,4.35
-3.98665,5.45532,4.35
-3.98582,5.45532,4.35
-3.98499,5.45532,4.35
-3.98415,5.45532,4.35
-3.98332,5.45532,4.35
-3.98249,5.45532,4.35
-3.98165,5.45532,4.35
-3.98082,5.45532,4.35
-3.97999,5.45532,4.35
-3.97915,5.45532,4.35
-3.97832,5.45532,4.35
-3.97749,5.45532,4.35
-3.97665,5.45532,4.35
-3.97582,5.45532,4.35
-3.97499,5.45532,4.35
-3.97415,5.45532,4.35
-3.97332,5.45532,4.35
-3.97249,5.45532,4.35
-3.97165,5.45532,4.35
-3.97082,5.45532,4.35
-3.96999,5.45532,4.35
-3.96915,5.45532,4.35
-3.96832,5.45532,4.35
-3.96749,5.45532,4.35
-3.96665,5.45532,4.35
-3.96582,5.45532,4.35
-3.96499,5.45532,4.35
-3.96415,5.45532,4.35
-3.96332,5.45532,4.35
-3.96249,5.45532,1.46
-3.96165,5.45532,1.46
-3.96082,5.45532,1.46
-3.95999,5.45532,1.46
-3.95915,5.45532,1.46
-3.95832,5.45532,1.46
-3.95749,5.45532,1.46
-3.95665,5.45532,1.46
-3.95582,5.45532,1.46
-3.95499,5.45532,1.46
-3.95415,5.45532,1.46
-3.95332,5.45532,1.46
-3.95249,5.45532,1.46
-3.95165,5.45532,1.46
-3.95082,5.45532,1.46
-3.94999,5.45532,1.46
-3.94915,5.45532,1.46
-3.94832,5.45532,1.46
-4.04415,5.45448,164.62
-4.04332,5.45448,164.62
-4.04248,5.45448,164.62
-4.04165,5.45448,164.62
-4.04082,5.45448,164.62
-4.03998,5.45448,164.62
-4.03915,5.45448,164.62
-4.03832,5.45448,164.62
-4.03748,5.45448,164.62
-4.03665,5.45448,164.62
-4.03582,5.45448,164.62
-4.03498,5.45448,164.62
-4.03415,5.45448,164.62
-4.03332,5.45448,164.62
-4.03248,5.45448,164.62
-4.03165,5.45448,164.62
-4.03082,5.45448,164.62
-4.02998,5.45448,164.62
-4.02915,5.45448,164.62
-4.02832,5.45448,164.62
-4.02748,5.45448,164.62
-4.02665,5.45448,164.62
-4.02582,5.45448,164.62
-4.02498,5.45448,164.62
-4.02415,5.45448,164.62
-4.02332,5.45448,164.62
-4.02248,5.45448,164.62
-4.02165,5.45448,164.62
-4.02082,5.45448,164.62
-4.01998,5.45448,164.62
-4.01915,5.45448,164.62
-4.01832,5.45448,164.62
-4.01749,5.45448,164.62
-4.01665,5.45448,164.62
-4.01582,5.45448,164.62
-4.01499,5.45448,164.62
-4.01415,5.45448,164.62
-4.01332,5.45448,164.62
-4.01249,5.45448,164.62
-4.01165,5.45448,164.62
-4.01082,5.45448,164.62
-4.00999,5.45448,164.62
-4.00915,5.45448,164.62
-4.00832,5.45448,164.62
-4.00749,5.45448,164.62
-4.00665,5.45448,164.62
-4.00582,5.45448,164.62
